L3;1;15:45;
L3;1;16:00;
L3;1;16:15;
L3;1;16:30;
L3;1;16:45;
L3;1;17:00;
L3;1;17:15;
L3;1;17:30;
L3;1;17:45;
L3;1;18:00;
L3;1;18:15;
L3;1;18:30;
L3;1;18:45;
L3;1;19:00;
L3;1;19:15;
L3;1;19:30;
L3;1;19:45;
L3;1;20:00;
L3;1;20:15;
L3;1;20:30;
L3;1;20:45;
L3;1;21:00;
L3;1;21:15;
L3;1;21:30;
L3;1;21:45;
L3;1;22:00;
L3;2;06:30;
L3;2;06:45;
L3;2;07:00;
L3;2;07:15;
L3;2;07:30;
L3;2;07:45;
L3;2;08:00;
L3;2;08:15;
L3;2;08:30;
L3;2;08:45;
L3;2;09:00;
L3;2;09:15;
L3;2;09:30;
L3;2;09:45;
L3;2;10:00;
L3;2;10:15;
L3;2;10:30;
L3;2;10:45;
L3;2;11:00;
L3;2;11:15;
L3;2;11:30;
L3;2;11:45;
L3;2;12:00;
L3;2;12:15;
L3;2;12:30;
L3;2;12:45;
L3;2;13:00;
L3;2;13:15;
L3;2;13:30;
L3;2;13:45;
L3;2;14:00;
L3;2;14:15;
L3;2;14:30;
L3;2;14:45;
L3;2;15:00;
L3;2;15:15;
L3;2;15:30;
L3;2;15:45;
L3;2;16:00;
L3;2;16:15;
L3;2;16:30;
L3;2;16:45;
L3;2;17:00;
L3;2;17:15;
L3;2;17:30;
L3;2;17:45;
L3;2;18:00;
L3;2;18:15;
L3;2;18:30;
L3;2;18:45;
L3;2;19:00;
L3;2;19:15;
L3;2;19:30;
L3;2;19:45;
L3;2;20:00;
L3;2;20:15;
L3;2;20:30;
L3;2;20:45;
L3;2;21:00;
L3;2;21:15;
L3;2;21:30;
L3;2;21:45;
L3;2;22:00;
L3;3;06:30;
L3;3;06:45;
L3;3;07:00;
L3;3;07:15;
L3;3;07:30;
L3;3;07:45;
L3;3;08:00;
L3;3;08:15;
L3;3;08:30;
L3;3;08:45;
L3;3;09:00;
L3;3;09:15;
L3;3;09:30;
L3;3;09:45;
L3;3;10:00;
L3;3;10:15;
L3;3;10:30;
L3;3;10:45;
L3;3;11:00;
L3;3;11:15;
L3;3;11:30;
L3;3;11:45;
L3;3;12:00;
L3;3;12:15;
L3;3;12:30;
L3;3;12:45;
L3;3;13:00;
L3;3;13:15;
L3;3;13:30;
L3;3;13:45;
L3;3;14:00;
L3;3;14:15;
L3;3;14:30;
L3;3;14:45;
L3;3;15:00;
L3;3;15:15;
L3;3;15:30;
L3;3;15:45;
L3;3;16:00;
L3;3;16:15;
L3;3;16:30;
L3;3;16:45;
L3;3;17:00;
L3;3;17:15;
L3;3;17:30;
L3;3;17:45;
L3;3;18:00;
L3;3;18:15;
L3;3;18:30;
L3;3;18:45;
L3;3;19:00;
L3;3;19:15;
L3;3;19:30;
L3;3;19:45;
L3;3;20:00;
L3;3;20:15;
L3;3;20:30;
L3;3;20:45;
L3;3;21:00;
L3;3;21:15;
L3;3;21:30;
L3;3;21:45;
L3;3;22:00;
L3;4;06:30;
L3;4;06:45;
L3;4;07:00;
L3;4;07:15;
L3;4;07:30;
L3;4;07:45;
L3;4;08:00;
L3;4;08:15;
L3;4;08:30;
L3;4;08:45;
L3;4;09:00;
L3;4;09:15;
L3;4;09:30;
L3;4;09:45;
L3;4;10:00;
L3;4;10:15;
L3;4;10:30;
L3;4;10:45;
L3;4;11:00;
L3;4;11:15;
L3;4;11:30;
L3;4;11:45;
L3;4;12:00;
L3;4;12:15;
L3;4;12:30;
L3;4;12:45;
L3;4;13:00;
L3;4;13:15;
L3;4;13:30;
L3;4;13:45;
L3;4;14:00;
L3;4;14:15;
L3;4;14:30;
L3;4;14:45;
L3;4;15:00;
L3;4;15:15;
L3;4;15:30;
L3;4;15:45;
L3;4;16:00;
L3;4;16:15;
L3;4;16:30;
L3;4;16:45;
L3;4;17:00;
L3;4;17:15;
L3;4;17:30;
L3;4;17:45;
L3;4;18:00;
L3;4;18:15;
L3;4;18:30;
L3;4;18:45;
L3;4;19:00;
L3;4;19:15;
L3;4;19:30;
L3;4;19:45;
L3;4;20:00;
L3;4;20:15;
L3;4;20:30;
L3;4;20:45;
L3;4;21:00;
L3;4;21:15;
L3;4;21:30;
L3;4;21:45;
L3;4;22:00;
L3;5;06:30;
L3;5;06:45;
L3;5;07:00;
L3;5;07:15;
L3;5;07:30;
L3;5;07:45;
L3;5;08:00;
L3;5;08:15;
L3;5;08:30;
L3;5;08:45;
L3;5;09:00;
L3;5;09:15;
L3;5;09:30;
L3;5;09:45;
L3;5;10:00;
L3;5;10:15;
L3;5;10:30;
L3;5;10:45;
L3;5;11:00;
L3;5;11:15;
L3;5;11:30;
L3;5;11:45;
L3;5;12:00;
L3;5;12:15;
L3;5;12:30;
L3;5;12:45;
L3;5;13:00;
L3;5;13:15;
L3;5;13:30;
L3;5;13:45;
L3;5;14:00;
L3;5;14:15;
L3;5;14:30;
L3;5;14:45;
L3;5;15:00;
L3;5;15:15;
L3;5;15:30;
L3;5;15:45;
L3;5;16:00;
L3;5;16:15;
L3;5;16:30;
L3;5;16:45;
L3;5;17:00;
L3;5;17:15;
L3;5;17:30;
L3;5;17:45;
L3;5;18:00;
L3;5;18:15;
L3;5;18:30;
L3;5;18:45;
L3;5;19:00;
L3;5;19:15;
L3;5;19:30;
L3;5;19:45;
L3;5;20:00;
L3;5;20:15;
L3;5;20:30;
L3;5;20:45;
L3;5;21:00;
L3;5;21:15;
L3;5;21:30;
L3;5;21:45;
L3;5;22:00;
